salesdate,productid,region,freeship,discount,itemssold
10/31/2024,31,d,0,8.883,78
10/31/2024,179,d,1,5.871,52
10/31/2024,103,b,1,2.508,204
10/31/2024,266,a,0,5.764,148
10/31/2024,28,c,1,9.087,38
10/31/2024,69,e,0,9.018,86
10/31/2024,282,e,1,1.025,13
10/31/2024,273,c,1,0.161,29
10/31/2024,33,a,1,0.738,183
10/31/2024,285,c,0,5.544,32
10/31/2024,70,c,0,9.681,59
10/31/2024,141,e,1,9.995,116
10/31/2024,38,c,1,0.674,164
10/31/2024,251,a,0,3.623,82
10/31/2024,37,d,1,0.031,105
10/31/2024,267,a,0,1.663,167
10/31/2024,239,e,1,4.797,220
10/31/2024,107,b,1,7.919,118
10/31/2024,275,a,0,0.179,133
10/31/2024,37,d,1,8.127,91
10/31/2024,165,c,1,2.411,159
10/31/2024,120,c,0,1.548,180
10/31/2024,38,c,1,3.467,66
10/31/2024,152,e,1,5.998,117
10/31/2024,151,d,1,5.243,149
10/31/2024,246,e,1,3.459,206
10/31/2024,93,c,1,7.379,20
10/31/2024,178,e,1,1.631,181
10/31/2024,262,a,1,7.556,11
10/31/2024,117,a,0,7.998,140
10/31/2024,110,b,0,0.255,118
10/31/2024,260,d,0,4.808,7
10/31/2024,54,d,1,2.974,41
10/31/2024,44,a,0,5.514,129
10/31/2024,124,a,1,4.865,142
10/31/2024,258,c,1,5.741,16
10/31/2024,57,b,0,3.613,203
10/31/2024,141,e,0,3.585,171
10/31/2024,233,b,1,2.49,80
10/31/2024,282,e,0,3.138,3
10/31/2024,264,c,0,3.562,67
10/31/2024,160,b,1,1.345,63
10/31/2024,227,c,0,3.514,108
10/31/2024,290,e,0,6.521,148
10/31/2024,119,e,0,3.977,71
10/31/2024,164,a,1,4.775,68
10/31/2024,128,a,1,6.74,162
10/31/2024,232,d,1,7.921,2
10/31/2024,216,b,0,9.473,122
10/31/2024,40,e,0,8.017,68
10/31/2024,51,c,1,3.724,136
10/31/2024,205,a,1,6.621,105
10/31/2024,59,e,0,8.901,147
10/31/2024,291,c,1,0.014,71
10/31/2024,151,e,1,9.052,164
10/31/2024,166,a,0,9.185,178
10/31/2024,234,d,1,0.348,193
10/31/2024,122,c,1,3.09,38
10/31/2024,234,a,1,2.627,20
10/31/2024,53,a,1,2.394,23
10/31/2024,297,e,0,9.625,87
10/31/2024,157,a,1,0.706,100
10/31/2024,47,b,0,3.052,84
10/31/2024,166,e,0,8.351,6
10/31/2024,191,d,0,6.479,19
10/31/2024,164,c,0,2.155,148
10/31/2024,226,b,0,3.539,19
10/31/2024,164,c,1,2.408,30
10/31/2024,136,c,1,0.059,204
10/31/2024,249,c,1,9.512,80
10/31/2024,297,c,0,8.982,40
10/31/2024,185,b,1,1.144,209
10/31/2024,291,d,1,5.039,31
10/31/2024,26,b,1,8.103,104
10/31/2024,274,b,0,1.018,14
10/31/2024,156,d,1,9.365,120
10/31/2024,287,b,0,0.334,219
10/31/2024,170,a,1,3.148,40
10/31/2024,122,a,1,8.217,104
10/31/2024,52,e,0,1.556,182
10/31/2024,227,c,0,6.627,112
10/31/2024,280,e,1,0.632,173
10/31/2024,121,e,1,9.562,96
10/31/2024,43,b,1,6.007,216
10/31/2024,93,d,0,0.483,26
10/31/2024,162,d,0,5.051,146
10/31/2024,158,e,1,3.611,187
10/31/2024,222,e,0,8.323,31
10/31/2024,105,c,1,6.751,113
10/31/2024,219,b,1,5.315,105
10/31/2024,181,b,1,0.157,29
10/31/2024,116,e,0,3.776,90
10/31/2024,198,b,1,5.555,101
10/31/2024,282,e,1,1.875,151
10/31/2024,206,e,0,5.999,221
10/31/2024,78,e,0,8.585,95
10/31/2024,40,c,1,0.652,36
10/31/2024,294,a,1,0.119,157
10/31/2024,135,e,0,8.584,132
10/31/2024,138,d,0,8.683,22
10/31/2024,96,b,0,4.091,97
10/31/2024,141,d,1,3.127,210
10/31/2024,276,d,1,7.491,45
10/31/2024,136,d,0,2.283,143
10/31/2024,32,e,0,7.986,52
10/31/2024,84,e,1,7.786,81
10/31/2024,118,a,1,3.084,163
10/31/2024,282,e,0,9.852,72
10/31/2024,137,e,0,2.181,58
10/31/2024,48,c,1,6.606,113
10/31/2024,188,b,1,0.157,57
10/31/2024,130,a,0,5.693,18
10/31/2024,62,e,1,9.386,194
10/31/2024,166,c,0,9.272,20
10/31/2024,194,a,0,6.319,172
10/31/2024,114,c,0,2.903,51
10/31/2024,198,e,1,2.179,180
10/31/2024,172,a,0,7.379,81
10/31/2024,289,a,1,6.984,87
10/31/2024,114,c,0,8.873,60
10/31/2024,124,c,0,3.488,188
10/31/2024,227,a,0,6.574,160
10/31/2024,83,c,1,9.01,119
10/31/2024,78,e,1,7.455,48
10/31/2024,163,a,0,0.93,88
10/31/2024,66,b,1,6.908,129
10/31/2024,152,d,1,5.63,195
10/31/2024,23,b,1,1.648,187
10/31/2024,71,c,0,6.881,161
10/31/2024,207,d,1,6.48,45
10/31/2024,299,b,1,6.264,202
10/31/2024,228,e,0,9.784,130
10/31/2024,206,a,0,8.138,42
10/31/2024,279,b,0,0.599,99
10/31/2024,164,d,1,8.576,173
10/31/2024,245,d,0,1.635,125
10/31/2024,58,b,0,6.134,102
10/31/2024,297,c,0,0.327,36
10/31/2024,199,c,1,3.081,128
10/31/2024,268,a,1,7.894,42
10/31/2024,211,a,1,7.172,173
10/31/2024,193,e,1,1.648,154
10/31/2024,252,b,1,6.692,127
10/31/2024,236,c,0,5.766,124
10/31/2024,228,d,1,8.859,49
10/31/2024,69,b,1,9.352,57
10/31/2024,254,b,1,6.237,221
10/31/2024,294,b,1,4.897,139
10/31/2024,68,e,1,8.832,193
10/31/2024,171,d,1,0.572,143
10/31/2024,154,d,0,8.455,28
10/31/2024,224,c,1,4.515,143
10/31/2024,216,c,0,2.74,155
10/31/2024,83,d,0,2.008,14
10/31/2024,263,d,0,4.651,189
10/31/2024,78,b,1,9.663,10
10/31/2024,174,d,0,8.15,87
10/31/2024,260,d,0,2.318,200
10/31/2024,58,c,0,9.529,123
10/31/2024,167,d,0,9.097,215
10/31/2024,212,c,0,4.514,176
10/31/2024,69,b,0,0.588,196
10/31/2024,276,a,1,2.225,12
10/31/2024,190,e,1,4.863,192
10/31/2024,43,a,1,0.659,16
10/31/2024,23,d,1,8.957,72
10/31/2024,270,b,0,0.912,197
10/31/2024,114,c,1,7.108,96
10/31/2024,285,c,0,7.795,42
10/31/2024,213,e,1,9.218,115
10/31/2024,153,b,1,5.601,126
10/31/2024,250,e,0,6.057,68
10/31/2024,97,b,1,9.4,153
10/31/2024,153,b,0,8.994,42
10/31/2024,67,b,1,0.023,1
10/31/2024,247,e,0,2.129,179
10/31/2024,269,d,0,0.514,174
10/31/2024,250,c,1,7.632,210
10/31/2024,128,d,1,6.309,44
10/31/2024,238,c,1,0.477,69
10/31/2024,41,c,1,0.114,209
10/31/2024,287,c,0,4.228,126
10/31/2024,138,b,0,2.332,49
10/31/2024,264,b,1,9.031,211
10/31/2024,131,b,1,3.687,22
10/31/2024,186,d,0,3.465,109
10/31/2024,284,a,0,1.022,18
10/31/2024,250,c,0,2.115,109
10/31/2024,271,e,0,7.831,150
10/31/2024,247,e,0,1.822,14
10/31/2024,220,c,1,1.141,180
10/31/2024,279,d,1,7.166,124
10/31/2024,240,d,0,0.728,211
10/31/2024,89,b,0,8.582,157
10/31/2024,142,a,0,4.41,51
10/31/2024,279,c,1,5.482,165
10/31/2024,159,e,0,0.589,54
10/31/2024,202,e,0,2.997,106
10/31/2024,44,c,0,2.223,123
10/31/2024,95,d,0,0.116,100
10/31/2024,286,a,1,1.746,73
10/31/2024,51,a,1,1.314,110
10/31/2024,84,e,1,1.15,80
10/31/2024,178,a,0,2.261,170
10/31/2024,227,e,1,3.747,153
10/31/2024,79,d,0,1.436,187
10/31/2024,196,e,0,6.333,85
10/31/2024,60,b,0,9.411,15
10/31/2024,265,b,1,2.301,44
10/31/2024,123,e,0,7.589,189
10/31/2024,92,a,0,8.528,109
10/31/2024,53,b,0,0.305,34
10/31/2024,22,e,1,8.779,156
10/31/2024,242,a,1,1.954,60
10/31/2024,78,c,1,4.39,13
10/31/2024,125,c,0,2.48,128
10/31/2024,47,e,0,2.669,156
10/31/2024,205,b,1,3.604,110
10/31/2024,91,b,1,3.567,183
10/31/2024,163,c,0,4.018,69
10/31/2024,139,a,0,1.446,145
10/31/2024,56,c,1,5.928,171
10/31/2024,116,a,0,4.595,113
10/31/2024,62,d,1,8.554,125
10/31/2024,147,c,1,8.818,161
10/31/2024,279,e,0,0.767,30
10/31/2024,268,d,1,8.25,121
10/31/2024,171,e,1,8.207,186
10/31/2024,57,c,0,3.087,89
10/31/2024,106,d,1,1.395,182
10/31/2024,211,d,1,4.983,49
10/31/2024,204,c,0,0.613,200
10/31/2024,299,b,0,3.044,42
10/31/2024,48,b,1,1.395,46
10/31/2024,28,c,0,0.3,21
10/31/2024,107,c,1,0.01,134
10/31/2024,74,a,1,4.546,71
10/31/2024,279,a,0,4.207,162
10/31/2024,149,c,0,4.034,87
10/31/2024,145,c,1,9.781,98
10/31/2024,42,c,1,2.989,63
10/31/2024,163,c,1,0.447,160
10/31/2024,31,d,0,8.883,78
10/31/2024,179,d,1,5.871,52
10/31/2024,103,b,1,2.508,204
10/31/2024,266,a,0,5.764,148
10/31/2024,28,c,1,9.087,38
10/31/2024,69,e,0,9.018,86
10/31/2024,282,e,1,1.025,13
10/31/2024,273,c,1,0.161,29
10/31/2024,33,a,1,0.738,183
10/31/2024,285,c,0,5.544,32
10/31/2024,70,c,0,9.681,59
10/31/2024,141,e,1,9.995,116
10/31/2024,38,c,1,0.674,164
10/31/2024,251,a,0,3.623,82
10/31/2024,37,d,1,0.031,105
10/31/2024,267,a,0,1.663,167
10/31/2024,239,e,1,4.797,220
10/31/2024,107,b,1,7.919,118
10/31/2024,275,a,0,0.179,133
10/31/2024,37,d,1,8.127,91
10/31/2024,165,c,1,2.411,159
10/31/2024,120,c,0,1.548,180
10/31/2024,38,c,1,3.467,66
10/31/2024,152,e,1,5.998,117
10/31/2024,151,d,1,5.243,149
10/31/2024,246,e,1,3.459,206
10/31/2024,93,c,1,7.379,20
10/31/2024,178,e,1,1.631,181
10/31/2024,262,a,1,7.556,11
10/31/2024,117,a,0,7.998,140
10/31/2024,110,b,0,0.255,118
10/31/2024,260,d,0,4.808,7
10/31/2024,54,d,1,2.974,41
10/31/2024,44,a,0,5.514,129
10/31/2024,124,a,1,4.865,142
10/31/2024,258,c,1,5.741,16
10/31/2024,57,b,0,3.613,203
10/31/2024,141,e,0,3.585,171
10/31/2024,233,b,1,2.49,80
10/31/2024,282,e,0,3.138,3
10/31/2024,264,c,0,3.562,67
10/31/2024,160,b,1,1.345,63
10/31/2024,227,c,0,3.514,108
11/01/2024,175,e,1,8.141,135
11/01/2024,173,a,1,2.726,108
11/01/2024,288,b,0,5.084,157
11/01/2024,268,e,0,7.625,56
11/01/2024,240,c,0,4.338,219
11/01/2024,165,c,1,3.597,8
11/01/2024,32,a,0,8.293,52
11/01/2024,220,b,0,4.888,48
11/01/2024,128,e,1,1.05,187
11/01/2024,198,b,0,4.868,2
11/01/2024,72,c,0,5.211,18
11/01/2024,128,d,0,1.085,108
11/01/2024,248,b,0,7.417,139
11/01/2024,174,d,0,5.803,23
11/01/2024,215,c,0,5.815,47
11/01/2024,44,c,0,0.504,100
11/01/2024,86,c,1,3.516,63
11/01/2024,194,a,0,4.514,25
11/01/2024,149,d,1,2.111,191
11/01/2024,148,c,0,0.78,113
11/01/2024,114,e,0,3.742,16
11/01/2024,224,b,0,9.055,93
11/01/2024,106,a,0,4.66,60
11/01/2024,282,b,1,4.373,76
11/01/2024,54,c,0,1.786,46
11/01/2024,103,a,0,5.108,139
11/01/2024,183,c,0,0.758,97
11/01/2024,250,b,1,9.095,87
11/01/2024,203,d,0,8.956,165
11/01/2024,75,c,0,3.894,179
11/01/2024,43,d,1,4.386,15
11/01/2024,30,d,0,5.307,1
11/01/2024,151,a,0,0.376,42
11/01/2024,36,b,1,8.56,142
11/01/2024,263,e,0,1.936,146
11/01/2024,151,c,0,6.873,51
11/01/2024,94,c,0,2.902,97
11/01/2024,247,d,1,9.015,31
11/01/2024,131,b,0,0.034,20
11/01/2024,27,c,1,2.194,36
11/01/2024,94,b,0,6.021,67
11/01/2024,86,e,1,0.262,63
11/01/2024,77,a,1,0.442,142
11/01/2024,99,b,0,7.593,81
11/01/2024,272,c,1,6.109,72
11/01/2024,170,c,0,0.828,65
11/01/2024,169,c,1,3.349,113
11/01/2024,124,a,0,7.804,52
11/01/2024,234,d,1,4.292,99
11/01/2024,80,d,0,6.587,67
11/01/2024,169,d,0,8.71,125
11/01/2024,185,b,0,2.728,77
11/01/2024,60,b,1,7.377,58
11/01/2024,60,d,0,6.934,132
11/01/2024,152,b,1,1.611,128
11/01/2024,59,e,0,6.247,174
11/01/2024,124,e,0,6.932,194
11/01/2024,80,a,1,1.587,193
11/01/2024,49,c,0,4.581,167
11/01/2024,195,c,1,5.573,19
11/01/2024,106,c,1,1.329,26
11/01/2024,145,e,1,0.278,30
11/01/2024,179,e,0,3.338,28
11/01/2024,25,b,0,5.231,185
11/01/2024,139,d,1,3.983,39
11/01/2024,182,a,0,3.977,84
11/01/2024,73,b,1,8.415,187
11/01/2024,92,d,1,8.973,202
11/01/2024,157,d,0,5.278,159
11/01/2024,105,a,1,8.997,178
11/01/2024,201,e,1,5.538,191
11/01/2024,69,a,0,8.068,181
11/01/2024,58,c,0,3.29,147
11/01/2024,234,c,0,6.047,64
11/01/2024,218,b,1,4.662,203
11/01/2024,165,c,1,9.897,83
11/01/2024,52,a,1,1.686,2
11/01/2024,73,a,1,7.37,175
11/01/2024,292,b,0,8.117,176
11/01/2024,104,c,0,0.831,82
11/01/2024,178,e,0,0.939,193
11/01/2024,175,c,0,1.109,101
11/01/2024,204,c,0,4.468,204
11/01/2024,260,c,0,5.928,179
11/01/2024,121,e,1,8.719,193
11/01/2024,99,a,0,7.419,149
11/01/2024,226,c,1,4.497,202
11/01/2024,51,d,0,8.185,101
11/01/2024,141,d,0,2.812,45
11/01/2024,135,e,0,9.009,35
11/01/2024,128,d,1,7.619,20
11/01/2024,224,c,1,9.76,36
11/01/2024,166,b,0,9.057,5
11/01/2024,172,c,0,8.383,49
11/01/2024,100,a,0,8.635,27
11/01/2024,93,b,0,1.545,129
11/01/2024,204,d,1,3.287,177
11/01/2024,231,b,0,6.593,67
11/01/2024,218,d,1,9.061,207
11/01/2024,146,e,1,8.659,110
11/01/2024,281,d,0,2.3,116
11/01/2024,223,d,1,0.019,4
11/01/2024,68,e,1,7.445,157
11/01/2024,134,b,1,0.987,156
11/01/2024,96,d,0,2.147,219
11/01/2024,97,e,1,7.996,121
11/01/2024,218,a,0,9.643,22
11/01/2024,192,e,1,5.174,38
11/01/2024,178,b,1,0.62,76
11/01/2024,249,a,1,5.01,5
11/01/2024,200,c,1,8.305,56
11/01/2024,141,e,0,8.836,106
11/01/2024,274,a,1,0.118,119
11/01/2024,180,c,1,8.651,133
11/01/2024,291,b,1,4.741,6
11/01/2024,58,a,1,2.116,2
11/01/2024,186,a,1,8.426,106
11/01/2024,118,d,0,7.006,180
11/01/2024,166,c,1,3.752,17
11/01/2024,161,b,1,1.299,213
11/01/2024,260,a,1,2.583,183
11/01/2024,298,c,1,1.061,134
11/01/2024,197,b,0,4.261,121
11/01/2024,183,d,0,5.574,162
11/01/2024,105,b,1,0.976,170
11/01/2024,61,b,1,0.862,16
11/01/2024,208,e,0,5.947,205
11/01/2024,274,d,0,6.59,187
11/01/2024,161,d,1,5.376,56
11/01/2024,134,e,0,1.739,19
11/01/2024,164,e,1,0.953,150
11/01/2024,168,c,1,4.86,115
11/01/2024,26,e,1,9.185,164
11/01/2024,119,b,1,9.713,27
11/01/2024,58,b,0,4.872,220
11/01/2024,293,b,0,4.621,35
11/01/2024,262,a,1,6.623,133
11/01/2024,130,a,1,2.554,180
11/01/2024,267,d,0,1.361,31
11/01/2024,171,c,0,7.616,206
11/01/2024,197,c,0,3.286,40
11/01/2024,147,b,1,2.09,136
11/01/2024,135,e,1,3.935,191
11/01/2024,22,d,1,6.294,178
11/01/2024,114,d,0,4.685,139
11/01/2024,129,c,1,2.979,33
11/01/2024,73,e,0,1.747,191
11/01/2024,205,b,1,0.848,149
11/01/2024,47,a,0,4.533,78
11/01/2024,130,d,1,2.162,104
11/01/2024,160,d,0,3.235,170
11/01/2024,50,c,1,8.584,142
11/01/2024,297,d,0,3.407,21
11/01/2024,290,e,1,5.823,208
11/01/2024,278,c,1,3.621,193
11/01/2024,284,a,1,3.269,111
11/01/2024,234,d,1,7.281,164
11/01/2024,198,e,0,3.685,74
11/01/2024,263,c,0,5.993,195
11/01/2024,51,a,0,7.635,97
11/01/2024,278,c,0,6.441,112
11/01/2024,236,b,1,7.386,155
11/01/2024,258,b,1,6.047,28
11/01/2024,76,d,1,8.765,126
11/01/2024,280,c,1,3.911,197
11/01/2024,270,e,0,5.186,36
11/01/2024,276,e,0,7.716,131
11/01/2024,287,e,1,2.566,159
11/01/2024,222,b,0,3.481,72
11/01/2024,170,c,0,5.325,23
11/01/2024,283,d,0,2.021,97
11/01/2024,138,c,1,1.698,5
11/01/2024,126,b,0,9.643,29
11/01/2024,229,a,1,2.183,44
11/01/2024,253,a,1,6.369,197
11/01/2024,249,d,0,9.71,75
11/01/2024,212,e,0,2.169,118
11/01/2024,219,a,1,7.351,147
11/01/2024,176,d,0,7.355,94
11/01/2024,284,d,1,4.598,158
11/01/2024,153,e,1,3.561,109
11/01/2024,251,e,1,6.929,20
11/01/2024,133,d,0,2.192,140
11/01/2024,171,c,0,5.884,167
11/01/2024,35,d,1,2.712,118
11/01/2024,258,d,1,2.479,6
11/01/2024,265,d,0,9.495,37
11/01/2024,59,b,0,1.94,37
11/01/2024,232,b,0,2.575,56
11/01/2024,282,c,0,9.401,33
11/01/2024,187,d,0,8.513,45
11/01/2024,173,d,0,3.915,10
11/01/2024,198,e,1,2.708,12
11/01/2024,298,e,1,4.785,3
11/01/2024,132,e,1,0.374,184
11/01/2024,25,d,1,1.548,182
11/01/2024,258,a,0,9.61,144
11/01/2024,257,b,0,0.723,187
11/01/2024,168,d,1,5.794,25
11/01/2024,112,b,0,8.296,157
11/01/2024,259,c,1,5.352,143
11/01/2024,68,c,1,0.094,125
11/01/2024,165,b,0,8.622,205
11/01/2024,286,d,1,9.664,55
11/01/2024,127,b,1,3.18,136
11/01/2024,261,d,1,6.592,187
11/01/2024,275,c,0,1.571,114
11/01/2024,80,e,1,3.005,48
11/01/2024,73,a,0,8.599,34
11/01/2024,194,a,0,9.503,88
11/01/2024,37,c,0,3.158,77
11/01/2024,29,e,0,0.423,193
11/01/2024,41,d,1,7.147,157
11/01/2024,278,c,1,4.047,62
11/01/2024,89,c,1,9.112,161
11/01/2024,144,d,1,4.508,164
11/01/2024,136,e,0,6.719,155
11/01/2024,294,c,1,0.145,197
11/01/2024,97,c,1,8.162,42
11/01/2024,291,d,1,9.551,19
11/01/2024,81,c,0,4.697,116
11/01/2024,120,d,0,8.07,135
11/01/2024,204,c,1,9.684,217
11/01/2024,156,e,0,9.381,45
11/01/2024,100,b,1,0.83,18
11/01/2024,279,d,0,0.23,150
11/01/2024,63,d,0,0.59,49
11/01/2024,237,c,1,9.326,134
11/01/2024,108,a,1,7.775,107
11/01/2024,65,b,1,3.258,84
11/01/2024,145,e,1,6.861,33
11/01/2024,133,c,1,9.118,7
11/01/2024,192,d,1,0.56,187
11/01/2024,252,a,0,5.936,150
11/01/2024,71,c,1,8.899,157
11/01/2024,66,c,0,6.483,113
11/01/2024,237,c,1,1.105,201
11/01/2024,218,b,0,4.264,219
11/01/2024,47,c,1,7.438,3
11/01/2024,151,e,0,7.127,29
11/01/2024,199,e,1,2.589,9
11/01/2024,187,e,1,3.832,207
11/01/2024,233,a,1,0.237,220
11/01/2024,97,b,0,7.613,121
11/01/2024,53,e,0,5.261,203
11/01/2024,92,e,1,4.499,152
11/01/2024,103,a,0,9.618,121
11/01/2024,220,a,1,7.305,44
11/01/2024,137,d,0,0.858,67
11/01/2024,232,e,0,7.214,182
11/01/2024,156,c,1,1.87,12
11/01/2024,89,c,1,5.408,193
11/01/2024,134,a,0,8.751,152
11/01/2024,160,d,1,6.807,120
11/01/2024,175,d,0,1.89,31
11/01/2024,239,b,1,6.209,27
11/01/2024,205,e,1,9.644,19
11/01/2024,144,c,0,9.697,126
11/01/2024,122,d,0,0.206,215
11/01/2024,40,e,1,6.813,85
11/01/2024,267,b,0,4.882,208
11/01/2024,27,c,1,2.89,197
11/01/2024,153,a,0,4.505,180
11/01/2024,176,e,0,6.188,45
11/01/2024,145,b,0,8.687,217
11/01/2024,84,c,0,6.241,194
11/01/2024,238,c,1,2.407,27
11/01/2024,34,d,1,8.743,220
11/01/2024,154,d,1,7.267,4
11/01/2024,239,d,0,4.508,81
11/01/2024,292,c,0,1.989,162
11/01/2024,227,e,1,2.35,85
11/01/2024,253,b,1,5.24,31
11/01/2024,72,e,1,7.262,131
11/01/2024,276,e,1,3.496,182
11/01/2024,46,d,1,4.845,177
11/01/2024,198,c,0,0.505,214
11/01/2024,81,e,1,0.13,103
11/01/2024,279,c,0,3.908,69
11/01/2024,34,a,0,5.239,220
11/01/2024,120,a,1,0.402,16
11/01/2024,133,e,1,6.978,131
11/01/2024,270,d,1,0.114,217
11/02/2024,97,c,1,0.653,118
11/02/2024,226,a,1,7.525,42
11/02/2024,203,e,1,3.671,34
11/02/2024,213,b,0,5.648,59
11/02/2024,278,a,1,5.92,86
11/02/2024,159,b,1,0.345,67
11/02/2024,112,c,1,3.13,172
11/02/2024,245,c,1,1.967,136
11/02/2024,176,c,1,6.568,87
11/02/2024,241,b,1,7.622,104
11/02/2024,242,e,0,9.812,67
11/02/2024,197,a,0,3.869,160
11/02/2024,111,c,0,8.237,10
11/02/2024,109,a,1,8.02,64
11/02/2024,66,d,1,0.932,155
11/02/2024,66,e,0,0.22,54
11/02/2024,82,e,0,9.227,5
11/02/2024,50,c,1,1.05,18
11/02/2024,255,e,0,9.873,188
11/02/2024,149,b,1,2.834,57
11/02/2024,264,a,0,5.408,16
11/02/2024,29,c,1,6.076,180
11/02/2024,224,e,1,1.987,162
11/02/2024,235,a,0,8.787,75
11/02/2024,297,e,0,3.895,54
11/02/2024,156,c,1,1.04,74
11/02/2024,261,e,1,1.882,205
11/02/2024,40,e,0,5.865,71
11/02/2024,150,b,1,9.468,107
11/02/2024,227,b,0,2.63,194
11/02/2024,189,a,0,6.534,22
11/02/2024,222,c,1,4.309,89
11/02/2024,282,d,0,8.947,154
11/02/2024,291,e,1,7.734,97
11/02/2024,162,a,1,3.599,187
11/02/2024,118,d,0,5.665,1
11/02/2024,130,a,1,2.798,155
11/02/2024,248,c,0,2.275,133
11/02/2024,141,c,0,1.962,180
11/02/2024,193,d,1,9.069,189
11/02/2024,278,d,1,0.111,44
11/02/2024,279,d,1,3.795,135
11/02/2024,100,b,0,2.482,209
11/02/2024,48,c,0,5.022,131
11/02/2024,268,b,0,4.449,13
11/02/2024,155,b,1,6.296,3
11/02/2024,200,a,1,0.945,216
11/02/2024,64,d,0,7.903,119
11/02/2024,38,e,0,6.354,104
11/02/2024,239,d,1,3.169,51
11/02/2024,153,b,0,4.845,136
11/02/2024,197,b,1,0.213,84
11/02/2024,102,a,0,8.941,79
11/02/2024,129,a,1,6.798,199
11/02/2024,274,c,0,3.867,38
11/02/2024,290,b,1,6.931,193
11/02/2024,177,e,1,9.98,108
11/02/2024,80,b,1,6.037,143
11/02/2024,206,e,0,6.038,167
11/02/2024,196,a,1,8.045,133
11/02/2024,268,a,0,8.94,206
11/02/2024,75,c,0,4.206,149
11/02/2024,184,e,1,0.11,206
11/02/2024,217,c,0,8.324,212
11/02/2024,180,b,1,4.845,122
11/02/2024,81,d,0,6.356,171
11/02/2024,181,a,1,9.709,127
11/02/2024,156,b,0,8.268,52
11/02/2024,61,c,0,0.232,42
11/02/2024,233,c,0,1.993,174
11/02/2024,221,c,0,4.502,125
11/02/2024,35,d,1,7.805,140
11/02/2024,223,e,1,1.192,11
11/02/2024,112,c,1,6.927,65
11/02/2024,108,b,0,4.6,14
11/02/2024,164,c,1,8.574,40
11/02/2024,188,e,1,5.101,53
11/02/2024,154,b,0,5.515,151
11/02/2024,148,a,0,1.242,25
11/02/2024,248,a,1,6.409,195
11/02/2024,208,a,1,9.774,23
11/02/2024,285,e,0,5.402,23
11/02/2024,59,c,0,6.569,128
11/02/2024,259,b,1,1.203,17
11/02/2024,86,d,1,3.11,216
11/02/2024,167,d,0,3.87,184
11/02/2024,106,b,1,2.708,52
11/02/2024,50,d,1,9.484,157
11/02/2024,182,c,1,9.367,218
11/02/2024,153,e,0,3.88,26
11/02/2024,216,c,0,7.792,92
11/02/2024,51,d,0,7.817,88
11/02/2024,215,c,1,5.811,146
11/02/2024,185,b,0,9.534,138
11/02/2024,210,b,0,3.533,142
11/02/2024,294,b,0,9.014,117
11/02/2024,286,c,1,4.031,219
11/02/2024,147,c,1,1.661,143
11/02/2024,22,e,1,9.782,205
11/02/2024,282,e,0,6.87,103
11/02/2024,240,d,0,3.453,210
11/02/2024,115,a,1,9.516,164
11/02/2024,259,b,0,8.432,48
11/02/2024,280,e,0,4.871,126
11/02/2024,250,d,0,8.96,77
11/02/2024,219,b,0,8.997,94
11/02/2024,65,c,1,3.212,76
11/02/2024,181,c,1,7.825,169
11/02/2024,116,d,1,5.826,120
11/02/2024,86,a,1,5.25,165
11/02/2024,124,d,0,8.048,116
11/02/2024,279,c,1,4.313,90
11/02/2024,133,e,1,9.224,169
11/02/2024,238,d,1,7.261,152
11/02/2024,35,a,1,4.302,85
11/02/2024,34,d,0,2.445,18
11/02/2024,259,c,0,9.395,194
11/03/2024,174,d,0,1.82,120
11/03/2024,22,a,1,5.184,197
11/03/2024,90,c,1,4.237,188
11/03/2024,123,b,1,4.743,124
11/03/2024,144,b,1,4.227,1
11/03/2024,126,e,1,2.021,127
11/03/2024,140,c,1,4.558,128
11/03/2024,276,c,1,6.621,115
11/03/2024,53,a,0,2.853,124
11/03/2024,115,c,0,3.392,27
11/03/2024,157,c,0,3.835,12
11/03/2024,230,a,0,5.138,36
11/03/2024,24,a,0,9.395,145
11/03/2024,134,e,0,9.359,184
11/03/2024,82,b,0,2.633,130
11/03/2024,34,a,0,7.796,130
11/03/2024,66,c,0,8.907,129
11/03/2024,184,a,1,0.887,36
11/03/2024,33,b,0,4.363,138
11/03/2024,155,d,0,0.637,88
11/03/2024,23,c,0,1.591,24
11/03/2024,148,e,0,5.339,96
11/03/2024,281,b,0,7.583,213
11/03/2024,106,a,1,6.281,123
11/03/2024,103,b,1,0.832,100
11/03/2024,85,c,0,6.157,44
11/03/2024,54,b,1,0.408,31
11/03/2024,257,c,1,2.709,199
11/03/2024,222,e,0,7.664,141
11/03/2024,218,c,0,1.34,72
11/03/2024,104,a,1,1.05,127
11/03/2024,246,d,0,6.937,86
11/03/2024,292,c,0,8.996,20
11/03/2024,235,a,0,2.33,88
11/03/2024,117,a,0,1.777,39
11/03/2024,207,d,1,0.546,102
11/03/2024,244,a,1,9.836,193
11/03/2024,137,e,0,0.874,101
11/03/2024,184,e,0,4.295,125
11/03/2024,45,e,0,7.449,132
11/03/2024,278,b,0,8.702,219
11/03/2024,117,d,1,8.102,147
11/03/2024,201,a,1,5.888,212
11/03/2024,274,b,1,2.254,84
11/03/2024,74,c,0,6.726,62
11/03/2024,152,b,1,7.342,181
11/03/2024,62,e,0,3.812,177
11/03/2024,36,e,1,3.644,70
11/03/2024,47,d,0,1.279,174
11/03/2024,197,d,0,5.04,60
